Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:11:22.524000,NOR,4,0 days 00:01:24.896000,17.0,1.0,,,0 days 00:00:27.914000,0 days 00:00:28.920000,0 days 00:00:28.062000,0 days 01:10:25.553000,0 days 01:10:54.473000,0 days 01:11:22.535000,,314.0,314.0,335.0,False,SOFT,20.0,False,McLaren,0 days 01:09:57.628000,2021-09-11 14:58:48.729,1,4.0,False,,False,True
0 days 01:12:47.628000,NOR,4,0 days 00:01:25.104000,18.0,1.0,,,0 days 00:00:27.902000,0 days 00:00:28.989000,0 days 00:00:28.213000,0 days 01:11:50.437000,0 days 01:12:19.426000,0 days 01:12:47.639000,313.0,313.0,313.0,333.0,False,SOFT,21.0,False,McLaren,0 days 01:11:22.524000,2021-09-11 15:00:13.625,1,4.0,False,,False,True
0 days 00:46:36.457000,HAM,44,,1.0,1.0,,,,0 days 00:00:49.617000,0 days 00:00:41.046000,,0 days 00:45:55.413000,0 days 00:46:36.876000,332.0,256.0,217.0,289.0,False,MEDIUM,1.0,True,Mercedes,0 days 00:44:34.562000,2021-09-11 14:33:25.663,124,6.0,False,,False,False
0 days 00:49:08.041000,HAM,44,,2.0,1.0,,,0 days 00:00:48.353000,0 days 00:00:54.261000,0 days 00:00:49.053000,0 days 00:47:24.793000,0 days 00:48:19.038000,0 days 00:49:08.285000,76.0,118.0,210.0,167.0,False,MEDIUM,2.0,True,Mercedes,0 days 00:46:36.457000,2021-09-11 14:35:27.558,4,5.0,False,,False,False
0 days 00:51:35.353000,HAM,44,0 days 00:02:27.312000,3.0,1.0,,,0 days 00:00:48.380000,0 days 00:00:49.301000,0 days 00:00:49.631000,0 days 00:49:56.423000,0 days 00:50:45.724000,0 days 00:51:35.355000,157.0,143.0,322.0,166.0,True,MEDIUM,3.0,True,Mercedes,0 days 00:49:08.041000,2021-09-11 14:37:59.142,41,5.0,False,,False,False
0 days 00:53:01.015000,HAM,44,0 days 00:01:25.662000,4.0,1.0,,,0 days 00:00:27.952000,0 days 00:00:29.498000,0 days 00:00:28.212000,0 days 00:52:03.307000,0 days 00:52:32.805000,0 days 00:53:01.017000,331.0,325.0,320.0,332.0,True,MEDIUM,4.0,True,Mercedes,0 days 00:51:35.353000,2021-09-11 14:40:26.454,1,5.0,False,,False,True
0 days 00:54:26.037000,HAM,44,0 days 00:01:25.022000,5.0,1.0,,,0 days 00:00:27.795000,0 days 00:00:29.133000,0 days 00:00:28.094000,0 days 00:53:28.812000,0 days 00:53:57.945000,0 days 00:54:26.039000,323.0,324.0,321.0,329.0,True,MEDIUM,5.0,True,Mercedes,0 days 00:53:01.015000,2021-09-11 14:41:52.116,1,5.0,False,,False,True
0 days 00:55:50.927000,HAM,44,0 days 00:01:24.890000,6.0,1.0,,,0 days 00:00:27.771000,0 days 00:00:29.032000,0 days 00:00:28.087000,0 days 00:54:53.810000,0 days 00:55:22.842000,0 days 00:55:50.929000,325.0,329.0,320.0,334.0,True,MEDIUM,6.0,True,Mercedes,0 days 00:54:26.037000,2021-09-11 14:43:17.138,1,5.0,False,,False,True
0 days 00:57:15.764000,HAM,44,0 days 00:01:24.837000,7.0,1.0,,,0 days 00:00:27.681000,0 days 00:00:29.173000,0 days 00:00:27.983000,0 days 00:56:18.610000,0 days 00:56:47.783000,0 days 00:57:15.766000,324.0,326.0,320.0,336.0,True,MEDIUM,7.0,True,Mercedes,0 days 00:55:50.927000,2021-09-11 14:44:42.028,1,5.0,False,,False,True
0 days 00:58:40.809000,HAM,44,0 days 00:01:25.045000,8.0,1.0,,,0 days 00:00:27.833000,0 days 00:00:29.201000,0 days 00:00:28.011000,0 days 00:57:43.599000,0 days 00:58:12.800000,0 days 00:58:40.811000,323.0,320.0,318.0,333.0,False,MEDIUM,8.0,True,Mercedes,0 days 00:57:15.764000,2021-09-11 14:46:06.865,1,5.0,False,,False,True
0 days 01:00:05.062000,HAM,44,0 days 00:01:24.253000,9.0,1.0,,,0 days 00:00:27.814000,0 days 00:00:28.559000,0 days 00:00:27.880000,0 days 00:59:08.625000,0 days 00:59:37.184000,0 days 01:00:05.064000,321.0,325.0,318.0,320.0,True,MEDIUM,9.0,True,Mercedes,0 days 00:58:40.809000,2021-09-11 14:47:31.910,1,5.0,False,,False,True
0 days 01:01:29.755000,HAM,44,0 days 00:01:24.693000,10.0,1.0,,,0 days 00:00:27.869000,0 days 00:00:28.963000,0 days 00:00:27.861000,0 days 01:00:32.933000,0 days 01:01:01.896000,0 days 01:01:29.757000,322.0,325.0,318.0,332.0,False,MEDIUM,10.0,True,Mercedes,0 days 01:00:05.062000,2021-09-11 14:48:56.163,1,5.0,False,,False,True
0 days 01:02:54.466000,HAM,44,0 days 00:01:24.711000,11.0,1.0,,,0 days 00:00:27.667000,0 days 00:00:29.218000,0 days 00:00:27.826000,0 days 01:01:57.424000,0 days 01:02:26.642000,0 days 01:02:54.468000,323.0,322.0,319.0,331.0,False,MEDIUM,11.0,True,Mercedes,0 days 01:01:29.755000,2021-09-11 14:50:20.856,1,5.0,False,,False,True
0 days 01:04:19.325000,HAM,44,0 days 00:01:24.859000,12.0,1.0,,,0 days 00:00:27.892000,0 days 00:00:29.019000,0 days 00:00:27.948000,0 days 01:03:22.360000,0 days 01:03:51.379000,0 days 01:04:19.327000,322.0,323.0,319.0,334.0,False,MEDIUM,12.0,True,Mercedes,0 days 01:02:54.466000,2021-09-11 14:51:45.567,1,5.0,False,,False,True
0 days 01:05:44.271000,HAM,44,0 days 00:01:24.946000,13.0,1.0,,,0 days 00:00:27.905000,0 days 00:00:29.120000,0 days 00:00:27.921000,0 days 01:04:47.232000,0 days 01:05:16.352000,0 days 01:05:44.273000,320.0,322.0,318.0,339.0,False,MEDIUM,13.0,True,Mercedes,0 days 01:04:19.325000,2021-09-11 14:53:10.426,1,5.0,False,,False,True
0 days 01:07:09.177000,HAM,44,0 days 00:01:24.906000,14.0,1.0,,,0 days 00:00:27.794000,0 days 00:00:29.160000,0 days 00:00:27.952000,0 days 01:06:12.067000,0 days 01:06:41.227000,0 days 01:07:09.179000,322.0,322.0,318.0,332.0,False,MEDIUM,14.0,True,Mercedes,0 days 01:05:44.271000,2021-09-11 14:54:35.372,1,5.0,False,,False,True
0 days 01:08:33.716000,HAM,44,0 days 00:01:24.539000,15.0,1.0,,,0 days 00:00:27.817000,0 days 00:00:28.891000,0 days 00:00:27.831000,0 days 01:07:36.996000,0 days 01:08:05.887000,0 days 01:08:33.718000,317.0,323.0,318.0,333.0,False,MEDIUM,15.0,True,Mercedes,0 days 01:07:09.177000,2021-09-11 14:56:00.278,1,5.0,False,,False,True
0 days 01:09:58.441000,HAM,44,0 days 00:01:24.725000,16.0,1.0,,,0 days 00:00:27.998000,0 days 00:00:28.859000,0 days 00:00:27.868000,0 days 01:09:01.716000,0 days 01:09:30.575000,0 days 01:09:58.443000,320.0,323.0,318.0,332.0,False,MEDIUM,16.0,True,Mercedes,0 days 01:08:33.716000,2021-09-11 14:57:24.817,1,5.0,False,,False,True
0 days 01:11:23.170000,HAM,44,0 days 00:01:24.729000,17.0,1.0,,,0 days 00:00:27.968000,0 days 00:00:28.814000,0 days 00:00:27.947000,0 days 01:10:26.411000,0 days 01:10:55.225000,0 days 01:11:23.172000,317.0,322.0,319.0,330.0,False,MEDIUM,17.0,True,Mercedes,0 days 01:09:58.441000,2021-09-11 14:58:49.542,1,5.0,False,,False,True
0 days 01:12:48.804000,HAM,44,0 days 00:01:25.634000,18.0,1.0,,,0 days 00:00:27.760000,0 days 00:00:29.069000,0 days 00:00:28.805000,0 days 01:11:50.932000,0 days 01:12:20.001000,0 days 01:12:48.806000,334.0,324.0,291.0,351.0,False,MEDIUM,18.0,True,Mercedes,0 days 01:11:23.170000,2021-09-11 15:00:14.271,1,5.0,False,,False,True
0 days 00:46:38.139000,LEC,16,,1.0,1.0,,,,0 days 00:00:50.489000,0 days 00:00:41.753000,,0 days 00:45:56.434000,0 days 00:46:38.549000,322.0,263.0,222.0,276.0,False,MEDIUM,1.0,True,Ferrari,0 days 00:44:34.562000,2021-09-11 14:33:25.663,124,7.0,False,,False,False
0 days 00:49:09.028000,LEC,16,,2.0,1.0,,,0 days 00:00:47.313000,0 days 00:00:54.283000,0 days 00:00:49.360000,0 days 00:47:25.493000,0 days 00:48:19.745000,0 days 00:49:09.276000,74.0,112.0,237.0,237.0,False,MEDIUM,2.0,True,Ferrari,0 days 00:46:38.139000,2021-09-11 14:35:29.240,4,6.0,False,,False,False
0 days 00:51:35.728000,LEC,16,0 days 00:02:26.700000,3.0,1.0,,,0 days 00:00:48.593000,0 days 00:00:49.537000,0 days 00:00:48.570000,0 days 00:49:57.669000,0 days 00:50:47.206000,0 days 00:51:35.776000,146.0,141.0,322.0,134.0,True,MEDIUM,3.0,True,Ferrari,0 days 00:49:09.028000,2021-09-11 14:38:00.129,41,6.0,False,,False,False
0 days 00:53:02.132000,LEC,16,0 days 00:01:26.404000,4.0,1.0,,,0 days 00:00:28.398000,0 days 00:00:29.475000,0 days 00:00:28.531000,0 days 00:52:04.174000,0 days 00:52:33.649000,0 days 00:53:02.180000,326.0,322.0,313.0,305.0,True,MEDIUM,4.0,True,Ferrari,0 days 00:51:35.728000,2021-09-11 14:40:26.829,1,6.0,False,,False,True
0 days 00:54:27.716000,LEC,16,0 days 00:01:25.584000,5.0,1.0,,,0 days 00:00:27.967000,0 days 00:00:29.076000,0 days 00:00:28.541000,0 days 00:53:30.147000,0 days 00:53:59.223000,0 days 00:54:27.764000,316.0,318.0,311.0,320.0,True,MEDIUM,5.0,True,Ferrari,0 days 00:53:02.132000,2021-09-11 14:41:53.233,1,6.0,False,,False,True
0 days 00:55:52.556000,LEC,16,0 days 00:01:24.840000,6.0,1.0,,,0 days 00:00:27.932000,0 days 00:00:28.621000,0 days 00:00:28.279000,0 days 00:54:55.696000,0 days 00:55:24.317000,0 days 00:55:52.596000,319.0,324.0,,327.0,True,MEDIUM,6.0,True,Ferrari,0 days 00:54:27.716000,2021-09-11 14:43:18.817,1,6.0,False,,False,False
0 days 00:57:17.819000,LEC,16,0 days 00:01:25.263000,7.0,1.0,,,0 days 00:00:27.932000,0 days 00:00:28.912000,0 days 00:00:28.419000,,0 days 00:56:49.448000,0 days 00:57:17.867000,,325.0,309.0,,False,MEDIUM,7.0,True,Ferrari,0 days 00:55:52.556000,2021-09-11 14:44:43.657,1,6.0,False,,False,True
0 days 00:58:42.672000,LEC,16,0 days 00:01:24.853000,8.0,1.0,,,0 days 00:00:28.023000,0 days 00:00:28.644000,0 days 00:00:28.186000,0 days 00:57:45.890000,0 days 00:58:14.534000,0 days 00:58:42.720000,317.0,326.0,309.0,323.0,False,MEDIUM,8.0,True,Ferrari,0 days 00:57:17.819000,2021-09-11 14:46:08.920,1,6.0,False,,False,True
0 days 01:00:07.840000,LEC,16,0 days 00:01:25.168000,9.0,1.0,,,0 days 00:00:28.318000,0 days 00:00:28.587000,0 days 00:00:28.263000,0 days 00:59:11.038000,0 days 00:59:39.625000,0 days 01:00:07.888000,316.0,320.0,308.0,325.0,False,MEDIUM,9.0,True,Ferrari,0 days 00:58:42.672000,2021-09-11 14:47:33.773,1,6.0,False,,False,True
0 days 01:01:32.729000,LEC,16,0 days 00:01:24.889000,10.0,1.0,,,0 days 00:00:27.980000,0 days 00:00:28.584000,0 days 00:00:28.325000,0 days 01:00:35.868000,0 days 01:01:04.452000,0 days 01:01:32.777000,313.0,320.0,307.0,321.0,False,MEDIUM,10.0,True,Ferrari,0 days 01:00:07.840000,2021-09-11 14:48:58.941,1,6.0,False,,False,True
0 days 01:02:57.802000,LEC,16,0 days 00:01:25.073000,11.0,1.0,,,0 days 00:00:28.104000,0 days 00:00:28.594000,0 days 00:00:28.375000,0 days 01:02:00.881000,0 days 01:02:29.475000,0 days 01:02:57.850000,315.0,322.0,307.0,323.0,False,MEDIUM,11.0,True,Ferrari,0 days 01:01:32.729000,2021-09-11 14:50:23.830,1,6.0,False,,False,True
0 days 01:04:22.772000,LEC,16,0 days 00:01:24.970000,12.0,1.0,,,0 days 00:00:28.145000,0 days 00:00:28.466000,0 days 00:00:28.359000,0 days 01:03:25.995000,0 days 01:03:54.461000,0 days 01:04:22.820000,313.0,321.0,308.0,320.0,False,MEDIUM,12.0,True,Ferrari,0 days 01:02:57.802000,2021-09-11 14:51:48.903,1,6.0,False,,False,True
0 days 01:05:47.632000,LEC,16,0 days 00:01:24.860000,13.0,1.0,,,0 days 00:00:28.110000,0 days 00:00:28.553000,0 days 00:00:28.197000,0 days 01:04:50.930000,0 days 01:05:19.483000,0 days 01:05:47.680000,,320.0,309.0,,False,MEDIUM,13.0,True,Ferrari,0 days 01:04:22.772000,2021-09-11 14:53:13.873,1,6.0,False,,False,True
0 days 01:07:12.645000,LEC,16,0 days 00:01:25.013000,14.0,1.0,,,0 days 00:00:28.177000,0 days 00:00:28.482000,0 days 00:00:28.354000,0 days 01:06:15.857000,0 days 01:06:44.339000,0 days 01:07:12.693000,,320.0,307.0,322.0,False,MEDIUM,14.0,True,Ferrari,0 days 01:05:47.632000,2021-09-11 14:54:38.733,1,6.0,False,,False,True
0 days 01:08:37.781000,LEC,16,0 days 00:01:25.136000,15.0,1.0,,,0 days 00:00:28.146000,0 days 00:00:28.661000,0 days 00:00:28.329000,0 days 01:07:40.839000,0 days 01:08:09.500000,0 days 01:08:37.829000,314.0,321.0,307.0,,False,MEDIUM,15.0,True,Ferrari,0 days 01:07:12.645000,2021-09-11 14:56:03.746,1,6.0,False,,False,True
0 days 01:10:02.750000,LEC,16,0 days 00:01:24.969000,16.0,1.0,,,0 days 00:00:28.164000,0 days 00:00:28.467000,0 days 00:00:28.338000,0 days 01:09:05.993000,0 days 01:09:34.460000,0 days 01:10:02.798000,313.0,319.0,307.0,321.0,False,MEDIUM,16.0,True,Ferrari,0 days 01:08:37.781000,2021-09-11 14:57:28.882,1,6.0,False,,False,True
0 days 01:11:27.566000,LEC,16,0 days 00:01:24.816000,17.0,1.0,,,0 days 00:00:28.147000,0 days 00:00:28.451000,0 days 00:00:28.218000,0 days 01:10:30.945000,0 days 01:10:59.396000,0 days 01:11:27.614000,,318.0,307.0,320.0,True,MEDIUM,17.0,True,Ferrari,0 days 01:10:02.750000,2021-09-11 14:58:53.851,1,6.0,False,,False,True
0 days 01:12:52.243000,LEC,16,0 days 00:01:24.677000,18.0,1.0,,,0 days 00:00:28.048000,0 days 00:00:28.441000,0 days 00:00:28.188000,0 days 01:11:55.662000,0 days 01:12:24.103000,0 days 01:12:52.291000,,319.0,307.0,319.0,True,MEDIUM,18.0,True,Ferrari,0 days 01:11:27.566000,2021-09-11 15:00:18.667,1,6.0,False,,False,True
0 days 00:46:39.074000,SAI,55,,1.0,1.0,,,,0 days 00:00:51.320000,0 days 00:00:41.522000,,0 days 00:45:57.582000,0 days 00:46:39.184000,339.0,217.0,218.0,270.0,False,MEDIUM,1.0,True,Ferrari,0 days 00:44:34.562000,2021-09-11 14:33:25.663,124,8.0,False,,False,False
0 days 00:49:10.338000,SAI,55,,2.0,1.0,,,0 days 00:00:47.871000,0 days 00:00:53.596000,0 days 00:00:49.869000,0 days 00:47:26.946000,0 days 00:48:20.532000,0 days 00:49:10.542000,116.0,109.0,225.0,258.0,False,MEDIUM,2.0,True,Ferrari,0 days 00:46:39.074000,2021-09-11 14:35:30.175,4,7.0,False,,False,False
0 days 00:51:36.249000,SAI,55,0 days 00:02:25.911000,3.0,1.0,,,0 days 00:00:47.993000,0 days 00:00:49.826000,0 days 00:00:48.092000,0 days 00:49:58.361000,0 days 00:50:48.187000,0 days 00:51:36.279000,127.0,157.0,318.0,129.0,True,MEDIUM,3.0,True,Ferrari,0 days 00:49:10.338000,2021-09-11 14:38:01.439,41,7.0,False,,False,False
0 days 00:53:02.959000,SAI,55,0 days 00:01:26.710000,4.0,1.0,,,0 days 00:00:28.127000,0 days 00:00:29.826000,0 days 00:00:28.757000,0 days 00:52:04.406000,0 days 00:52:34.232000,0 days 00:53:02.989000,336.0,323.0,313.0,332.0,True,MEDIUM,4.0,True,Ferrari,0 days 00:51:36.249000,2021-09-11 14:40:27.350,1,7.0,False,,False,True
0 days 00:54:28.618000,SAI,55,0 days 00:01:25.659000,5.0,1.0,,,0 days 00:00:28.159000,0 days 00:00:28.857000,0 days 00:00:28.643000,0 days 00:53:31.148000,0 days 00:54:00.005000,0 days 00:54:28.648000,316.0,320.0,313.0,318.0,True,MEDIUM,5.0,True,Ferrari,0 days 00:53:02.959000,2021-09-11 14:41:54.060,1,7.0,False,,False,True
0 days 00:55:53.925000,SAI,55,0 days 00:01:25.307000,6.0,1.0,,,0 days 00:00:28.046000,0 days 00:00:28.749000,0 days 00:00:28.512000,0 days 00:54:56.694000,0 days 00:55:25.443000,0 days 00:55:53.955000,317.0,319.0,312.0,321.0,True,MEDIUM,6.0,True,Ferrari,0 days 00:54:28.618000,2021-09-11 14:43:19.719,1,7.0,False,,False,True
0 days 00:57:19.074000,SAI,55,0 days 00:01:25.149000,7.0,1.0,,,0 days 00:00:27.943000,0 days 00:00:28.733000,0 days 00:00:28.473000,0 days 00:56:21.898000,0 days 00:56:50.631000,0 days 00:57:19.104000,,322.0,311.0,323.0,True,MEDIUM,7.0,True,Ferrari,0 days 00:55:53.925000,2021-09-11 14:44:45.026,1,7.0,False,,False,True
0 days 00:58:43.992000,SAI,55,0 days 00:01:24.918000,8.0,1.0,,,0 days 00:00:27.908000,0 days 00:00:28.570000,0 days 00:00:28.440000,0 days 00:57:47.012000,0 days 00:58:15.582000,0 days 00:58:44.022000,320.0,325.0,311.0,326.0,True,MEDIUM,8.0,True,Ferrari,0 days 00:57:19.074000,2021-09-11 14:46:10.175,1,7.0,False,,False,True
0 days 01:00:09.278000,SAI,55,0 days 00:01:25.286000,9.0,1.0,,,0 days 00:00:27.945000,0 days 00:00:28.818000,0 days 00:00:28.523000,0 days 00:59:11.967000,0 days 00:59:40.785000,0 days 01:00:09.308000,319.0,321.0,310.0,323.0,False,MEDIUM,9.0,True,Ferrari,0 days 00:58:43.992000,2021-09-11 14:47:35.093,1,7.0,False,,False,True
0 days 01:01:34.596000,SAI,55,0 days 00:01:25.318000,10.0,1.0,,,0 days 00:00:28.202000,0 days 00:00:28.689000,0 days 00:00:28.427000,0 days 01:00:37.510000,0 days 01:01:06.199000,0 days 01:01:34.626000,315.0,320.0,309.0,324.0,False,MEDIUM,10.0,True,Ferrari,0 days 01:00:09.278000,2021-09-11 14:49:00.379,1,7.0,False,,False,True
0 days 01:02:59.800000,SAI,55,0 days 00:01:25.204000,11.0,1.0,,,0 days 00:00:28.036000,0 days 00:00:28.664000,0 days 00:00:28.504000,0 days 01:02:02.662000,0 days 01:02:31.326000,0 days 01:02:59.830000,316.0,320.0,309.0,322.0,False,MEDIUM,11.0,True,Ferrari,0 days 01:01:34.596000,2021-09-11 14:50:25.697,1,7.0,False,,False,True
0 days 01:04:25.159000,SAI,55,0 days 00:01:25.359000,12.0,1.0,,,0 days 00:00:28.230000,0 days 00:00:28.688000,0 days 00:00:28.441000,0 days 01:03:28.060000,0 days 01:03:56.748000,0 days 01:04:25.189000,314.0,318.0,310.0,319.0,False,MEDIUM,12.0,True,Ferrari,0 days 01:02:59.800000,2021-09-11 14:51:50.901,1,7.0,False,,False,True
0 days 01:05:50.397000,SAI,55,0 days 00:01:25.238000,13.0,1.0,,,0 days 00:00:28.122000,0 days 00:00:28.706000,0 days 00:00:28.410000,0 days 01:04:53.311000,0 days 01:05:22.017000,0 days 01:05:50.427000,315.0,319.0,309.0,321.0,False,MEDIUM,13.0,True,Ferrari,0 days 01:04:25.159000,2021-09-11 14:53:16.260,1,7.0,False,,False,True
0 days 01:07:15.570000,SAI,55,0 days 00:01:25.173000,14.0,1.0,,,0 days 00:00:28.182000,0 days 00:00:28.684000,0 days 00:00:28.307000,0 days 01:06:18.609000,0 days 01:06:47.293000,0 days 01:07:15.600000,313.0,318.0,309.0,319.0,False,MEDIUM,14.0,True,Ferrari,0 days 01:05:50.397000,2021-09-11 14:54:41.498,1,7.0,False,,False,True
0 days 01:08:40.768000,SAI,55,0 days 00:01:25.198000,15.0,1.0,,,0 days 00:00:28.239000,0 days 00:00:28.610000,0 days 00:00:28.349000,0 days 01:07:43.839000,0 days 01:08:12.449000,0 days 01:08:40.798000,314.0,319.0,308.0,320.0,False,MEDIUM,15.0,True,Ferrari,0 days 01:07:15.570000,2021-09-11 14:56:06.671,1,7.0,False,,False,True
0 days 01:10:05.841000,SAI,55,0 days 00:01:25.073000,16.0,1.0,,,0 days 00:00:28.215000,0 days 00:00:28.541000,0 days 00:00:28.317000,0 days 01:09:09.013000,0 days 01:09:37.554000,0 days 01:10:05.871000,,317.0,308.0,319.0,False,MEDIUM,16.0,True,Ferrari,0 days 01:08:40.768000,2021-09-11 14:57:31.869,1,7.0,False,,False,True
0 days 01:11:31.128000,SAI,55,0 days 00:01:25.287000,17.0,1.0,,,0 days 00:00:28.227000,0 days 00:00:28.651000,0 days 00:00:28.409000,0 days 01:10:34.098000,0 days 01:11:02.749000,0 days 01:11:31.158000,312.0,317.0,307.0,318.0,False,MEDIUM,17.0,True,Ferrari,0 days 01:10:05.841000,2021-09-11 14:58:56.942,1,7.0,False,,False,True
0 days 01:12:56.745000,SAI,55,0 days 00:01:25.617000,18.0,1.0,,,0 days 00:00:28.221000,0 days 00:00:28.827000,0 days 00:00:28.569000,0 days 01:11:59.379000,0 days 01:12:28.206000,0 days 01:12:56.775000,313.0,317.0,306.0,317.0,False,MEDIUM,18.0,True,Ferrari,0 days 01:11:31.128000,2021-09-11 15:00:22.229,1,7.0,False,,False,True
0 days 00:46:39.939000,GIO,99,,1.0,1.0,,,,0 days 00:00:52.286000,0 days 00:00:41.304000,,0 days 00:45:58.681000,0 days 00:46:40.059000,333.0,209.0,206.0,261.0,False,MEDIUM,1.0,True,Alfa Romeo Racing,0 days 00:44:34.562000,2021-09-11 14:33:25.663,124,9.0,False,,False,False
0 days 00:49:11.446000,GIO,99,,2.0,1.0,,,0 days 00:00:48.064000,0 days 00:00:53.820000,0 days 00:00:49.664000,0 days 00:47:28.026000,0 days 00:48:21.837000,0 days 00:49:11.661000,104.0,119.0,244.0,167.0,False,MEDIUM,2.0,True,Alfa Romeo Racing,0 days 00:46:39.939000,2021-09-11 14:35:31.040,4,8.0,False,,False,False
0 days 00:51:36.797000,GIO,99,0 days 00:02:25.351000,3.0,1.0,,,0 days 00:00:48.076000,0 days 00:00:50.401000,0 days 00:00:46.874000,0 days 00:49:59.568000,0 days 00:50:49.969000,0 days 00:51:36.843000,139.0,145.0,318.0,123.0,True,MEDIUM,3.0,True,Alfa Romeo Racing,0 days 00:49:11.446000,2021-09-11 14:38:02.547,41,8.0,False,,False,False
0 days 00:53:03.702000,GIO,99,0 days 00:01:26.905000,4.0,1.0,,,0 days 00:00:28.187000,0 days 00:00:29.964000,0 days 00:00:28.754000,0 days 00:52:05.030000,0 days 00:52:34.994000,0 days 00:53:03.748000,331.0,328.0,318.0,340.0,True,MEDIUM,4.0,True,Alfa Romeo Racing,0 days 00:51:36.797000,2021-09-11 14:40:27.898,1,8.0,False,,False,True
0 days 00:54:29.617000,GIO,99,0 days 00:01:25.915000,5.0,1.0,,,0 days 00:00:27.900000,0 days 00:00:29.435000,0 days 00:00:28.580000,0 days 00:53:31.648000,0 days 00:54:01.083000,0 days 00:54:29.663000,325.0,322.0,318.0,333.0,True,MEDIUM,5.0,True,Alfa Romeo Racing,0 days 00:53:03.702000,2021-09-11 14:41:54.803,1,8.0,False,,False,True
0 days 00:55:54.976000,GIO,99,0 days 00:01:25.359000,6.0,1.0,,,0 days 00:00:27.795000,0 days 00:00:29.162000,0 days 00:00:28.402000,0 days 00:54:57.458000,0 days 00:55:26.620000,0 days 00:55:55.022000,327.0,327.0,318.0,344.0,True,MEDIUM,6.0,True,Alfa Romeo Racing,0 days 00:54:29.617000,2021-09-11 14:43:20.718,1,8.0,False,,False,True
0 days 00:57:20.290000,GIO,99,0 days 00:01:25.314000,7.0,1.0,,,0 days 00:00:27.737000,0 days 00:00:29.268000,0 days 00:00:28.309000,0 days 00:56:22.759000,0 days 00:56:52.027000,0 days 00:57:20.336000,322.0,323.0,317.0,352.0,True,MEDIUM,7.0,True,Alfa Romeo Racing,0 days 00:55:54.976000,2021-09-11 14:44:46.077,1,8.0,False,,False,True
0 days 00:58:45.674000,GIO,99,0 days 00:01:25.384000,8.0,1.0,,,0 days 00:00:27.808000,0 days 00:00:29.206000,0 days 00:00:28.370000,0 days 00:57:48.144000,0 days 00:58:17.350000,0 days 00:58:45.720000,320.0,320.0,313.0,339.0,False,MEDIUM,8.0,True,Alfa Romeo Racing,0 days 00:57:20.290000,2021-09-11 14:46:11.391,1,8.0,False,,False,True
0 days 01:00:11.162000,GIO,99,0 days 00:01:25.488000,9.0,1.0,,,0 days 00:00:28.042000,0 days 00:00:29.100000,0 days 00:00:28.346000,0 days 00:59:13.762000,0 days 00:59:42.862000,0 days 01:00:11.208000,316.0,319.0,313.0,326.0,False,MEDIUM,9.0,True,Alfa Romeo Racing,0 days 00:58:45.674000,2021-09-11 14:47:36.775,1,8.0,False,,False,True
0 days 01:01:36.288000,GIO,99,0 days 00:01:25.126000,10.0,1.0,,,0 days 00:00:27.758000,0 days 00:00:29.033000,0 days 00:00:28.335000,0 days 01:00:38.966000,0 days 01:01:07.999000,0 days 01:01:36.334000,328.0,332.0,314.0,337.0,True,MEDIUM,10.0,True,Alfa Romeo Racing,0 days 01:00:11.162000,2021-09-11 14:49:02.263,1,8.0,False,,False,True
0 days 01:03:01.486000,GIO,99,0 days 00:01:25.198000,11.0,1.0,,,0 days 00:00:27.808000,0 days 00:00:28.995000,0 days 00:00:28.395000,0 days 01:02:04.142000,0 days 01:02:33.137000,0 days 01:03:01.532000,326.0,329.0,314.0,334.0,False,MEDIUM,11.0,True,Alfa Romeo Racing,0 days 01:01:36.288000,2021-09-11 14:50:27.389,1,8.0,False,,False,True
0 days 01:04:26.840000,GIO,99,0 days 00:01:25.354000,12.0,1.0,,,0 days 00:00:27.897000,0 days 00:00:29.051000,0 days 00:00:28.406000,0 days 01:03:29.429000,0 days 01:03:58.480000,0 days 01:04:26.886000,325.0,328.0,316.0,333.0,False,MEDIUM,12.0,True,Alfa Romeo Racing,0 days 01:03:01.486000,2021-09-11 14:51:52.587,1,8.0,False,,False,True
0 days 01:05:52.240000,GIO,99,0 days 00:01:25.400000,13.0,1.0,,,0 days 00:00:27.908000,0 days 00:00:29.084000,0 days 00:00:28.408000,0 days 01:04:54.794000,0 days 01:05:23.878000,0 days 01:05:52.286000,323.0,327.0,314.0,343.0,False,MEDIUM,13.0,True,Alfa Romeo Racing,0 days 01:04:26.840000,2021-09-11 14:53:17.941,1,8.0,False,,False,True
0 days 01:07:17.800000,GIO,99,0 days 00:01:25.560000,14.0,1.0,,,0 days 00:00:28.016000,0 days 00:00:29.093000,0 days 00:00:28.451000,0 days 01:06:20.302000,0 days 01:06:49.395000,0 days 01:07:17.846000,319.0,324.0,315.0,329.0,False,MEDIUM,14.0,True,Alfa Romeo Racing,0 days 01:05:52.240000,2021-09-11 14:54:43.341,1,8.0,False,,False,True
